ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County
92386,45,5,69,1553,16,0,0,4,0,1692,9,0.53,40568.0,12.1,79.8,1.9,5.2,34.7,1943,330779.96,0.4787,0.363013698630137,0.9806949806949807,0.007078507078507079,0.0,0.3251821019771072,,,,
96051,95,5,63,943,31,0,0,1,0,1138,6,0.53,59375.0,5.8,86.0,4.2,1.1,20.8,1177,334298.05,0.4416,0.17217391304347826,0.8599137931034483,0.017241379310344827,0.020869565217391306,0.20305862361937127,17.3250319713567,2.73411507668462,495.9340986,Shasta 
93263,471,52,1336,14388,230,0,0,35,0,16512,87,0.53,55847.0,83.7,14.1,0.4,1.4,11.8,22642,322407.37,0.4159,0.4048575921719378,0.8552323637579405,0.08241390839184219,0.049624322907565965,0.24422050978067575,43.715614246904515,6.184901532736615,228.62382853060873,Kern 
92055,9,5,74,1583,41,0,1,4,0,1717,9,0.52,,26.5,58.4,4.3,6.4,9.6,9891,,,,,,,,24.9421557769842,7.51489259371997,3309.769102,San Diego
92376,619,129,2767,58249,1144,2,27,199,0,63136,330,0.52,64478.0,78.1,7.3,1.9,11.1,9.9,86826,502244.0,0.4019,0.4139179222659608,0.6443386014288807,0.26196146352024247,0.049681009909053886,0.15503047895500727,44.47719466192576,5.8980075954046285,752.6939284832738,San Bernardino
92311,401,40,1194,18506,376,0,7,67,0,20591,107,0.52,49919.0,50.5,27.1,1.9,11.1,11.7,34204,248038.42,0.4681,0.5279368384521951,0.6734127876471029,0.22689453564200585,0.09560992538608364,0.2708425753408452,40.424702554414345,5.07673606185515,814.1707349498168,San Bernardino
95645,64,4,95,1162,20,0,0,3,0,1348,7,0.52,52375.0,69.3,30.2,0.0,0.0,11.4,1233,382203.52,0.3764,0.3340471092077088,0.8499025341130604,0.025341130604288498,0.042826552462526764,0.11841038118410381,,,,
93609,190,7,361,4011,69,0,0,17,0,4655,24,0.52,57298.0,68.2,22.3,4.1,4.0,14.5,5309,341229.3,0.3454,0.4697706740792217,0.8702983138780804,0.007133592736705577,0.030576789437109102,0.16672960725075528,45.5943880344943,6.1983928779428,176.5356604,Fresno 
95531,1103,37,1084,14251,353,0,0,50,0,16878,87,0.52,51875.0,21.6,60.0,3.3,3.3,16.9,22887,335454.5,0.4411,0.3462539021852237,0.6457551994544835,0.15922263893624275,0.07700312174817898,0.17067474908079103,22.094152113418275,3.119339277464271,293.44167697460756,Del Norte
90044,267,125,1795,51323,1208,10,17,147,0,54892,282,0.51,43388.0,66.8,1.1,0.6,30.1,9.5,100225,590289.92,0.4631,0.7071484291894192,0.5378538735378878,0.45865400915409393,0.16211616197432807,0.2782694396395672,54.440806679616394,6.263209888260293,1989.201561288068,Los Angeles
95231,111,7,227,2696,65,0,0,9,0,3115,16,0.51,77054.0,60.6,24.8,1.9,8.7,3.5,4933,490614.79,0.3677,0.4076163610719323,0.8208092485549133,0.08901734104046242,0.1156558533145275,0.17209743751977222,70.4214582438188,8.76962093714184,913.4255036,San Joaquin
90061,101,54,719,16838,378,0,3,39,0,18132,93,0.51,50427.0,68.5,1.2,0.6,27.8,11.7,29992,566812.72,0.4935,0.5982916879143294,0.6696947674418605,0.3178294573643411,0.15757266700662928,0.2480586130056047,64.00125597385077,7.194462125478168,2268.606656797628,Los Angeles
93660,47,3,204,2839,31,0,0,13,0,3137,16,0.51,40000.0,96.1,2.4,0.0,1.0,2.2,3826,255709.64,0.4276,0.5806451612903226,0.6759834368530021,0.2567287784679089,0.07258064516129033,0.34265551489806584,,,,
93033,603,142,2373,56226,976,4,8,160,1,60493,306,0.51,76445.0,85.4,5.4,6.4,1.7,10.9,84188,597519.27,0.367,0.4155890804597701,0.6842891621652684,0.21669922997356625,0.031609195402298854,0.13363800360793746,31.554809671709105,4.984845058872497,741.1441486421719,Ventura 
93667,179,6,98,1648,49,0,0,4,0,1984,10,0.5,49688.0,8.5,77.3,0.0,0.0,19.9,2005,384132.73,0.4451,0.1770573566084788,0.6411870503597122,0.06294964028776978,0.0773067331670823,0.15261845386533665,,,,
92251,527,62,1408,18443,392,0,6,43,0,20881,105,0.5,85599.0,77.5,13.6,2.8,4.9,18.7,26740,352538.91,0.3522,0.30387675639072287,0.7825311942959001,0.18552036199095023,0.014728288471305232,0.08474876934675596,40.5099523807735,6.74586207750296,421.7207522,Imperial 
93705,194,64,1142,21080,455,0,1,51,0,22987,115,0.5,46253.0,58.9,22.2,5.6,8.9,13.7,37763,290738.7,0.4401,0.5643030255648502,0.6202051739518287,0.3546684507879869,0.11007739817058869,0.27066666666666667,43.31861289726934,5.454750266986239,626.5753401264324,Fresno 
93591,138,7,230,4863,139,0,3,20,0,5400,27,0.5,53733.0,68.5,20.8,2.7,5.8,7.2,6914,351233.66,0.3905,0.23293768545994065,0.9867941712204007,0.0,0.025717111770524232,0.1022562915822968,30.628987213790207,3.498728143365831,214.37624671712828,Los Angeles
95315,309,16,570,9103,179,0,0,35,0,10212,51,0.5,67021.0,75.3,19.4,4.2,0.0,12.8,13334,373415.23,0.4042,0.34468204839617334,0.8131229235880398,0.058970099667774084,0.029825548677546426,0.1434253977784449,42.908880072398446,6.238129711911953,1258.649567487522,Merced 
95223,398,14,203,4505,93,0,0,12,0,5225,26,0.5,78403.0,6.1,89.5,3.4,0.0,39.9,2650,447112.2,0.5053,0.1417624521072797,0.9563621533442088,0.03384991843393149,0.01839080459770115,0.08867924528301886,7.857395495145056,2.232578361660425,285.7019960038529,Calaveras 
93274,1718,136,3824,48528,800,0,7,138,0,55151,274,0.5,61756.0,64.3,27.9,1.9,3.0,10.5,78369,315585.96,0.4284,0.42924230109274814,0.813387943171637,0.13584197278040872,0.04912851079201662,0.16114844384826715,43.22753472667673,6.359418207120987,525.327567195874,Tulare 
95324,515,20,434,5186,92,0,1,11,0,6259,31,0.5,64802.0,41.7,55.4,0.0,0.0,12.4,8639,445206.68,0.4268,0.4836252856054836,0.7940330697340043,0.052839683680805175,0.022086824067022087,0.16341689879294335,32.7772150312399,6.89369664620869,625.5910826,Merced 
95971,507,13,327,5523,88,0,0,19,0,6477,32,0.49,58125.0,7.4,77.9,0.8,4.8,27.1,6106,320948.97,0.4428,0.4568764568764569,0.7703949796973053,0.041343669250646,0.05687645687645688,0.1319207108680793,15.1403545193658,3.8975199415070994,252.3031223,Plumas 
90059,137,56,1015,24464,571,2,6,72,1,26324,130,0.49,47682.0,72.6,1.3,0.2,23.7,9.6,41315,541997.94,0.4985,0.5355245030505806,0.7116905120481928,0.2838855421686747,0.1484943908679394,0.22851142801328383,67.52168818547096,7.547915520160869,2006.3287815931192,Los Angeles
93925,61,4,85,1246,20,0,0,3,0,1419,7,0.49,56563.0,91.1,7.6,0.0,0.0,9.5,1513,639606.15,0.4191,0.5935672514619883,0.7037914691943128,0.22748815165876776,0.0847953216374269,0.17397078353253653,32.8608200985559,5.993424243951561,1480.066937,Monterey 
93662,458,56,1476,20726,340,0,0,58,0,23114,114,0.49,49504.0,80.7,14.1,2.4,1.1,11.7,30123,320077.79,0.4456,0.45597807468311063,0.7605573875119668,0.15391979576640782,0.0731985839899509,0.20980097006188325,53.92396344046409,6.885279798506991,508.97191485046454,Fresno 
90221,198,83,1624,33124,567,7,14,85,0,35702,175,0.49,57610.0,76.8,0.8,1.2,20.1,7.7,50660,566622.44,0.4175,0.46460777272364534,0.6877263271438477,0.2781416133754527,0.0691884127364137,0.15756735340729003,63.79759219526612,7.31572565395524,1390.3722044449025,Los Angeles
93242,160,2,181,2075,31,0,0,10,1,2460,12,0.49,45139.0,64.2,35.1,0.2,0.0,11.1,2974,309261.23,0.4505,0.4559118236472946,0.8256549232158988,0.07136404697380307,0.13527054108216433,0.18392737054472091,54.280860221785,6.53231250957594,180.620277,Fresno 
93725,464,55,1489,17757,300,0,1,43,1,20110,98,0.49,57219.0,66.8,12.5,15.5,3.5,11.3,26620,309483.15,0.4142,0.41730205278592375,0.7677783902976847,0.08062293274531422,0.02844574780058651,0.20634800680143586,59.98728180880281,7.886099670059206,556.1161188160976,Fresno 
93630,394,38,1081,13652,215,0,3,37,0,15420,75,0.49,56705.0,81.7,12.4,2.9,0.5,11.2,20736,369153.59,0.4565,0.5175861453311908,0.7154790317081486,0.17251960450051143,0.06570255311551508,0.15545369411996648,42.885481575779096,6.660939584774987,349.2864701244174,Fresno 
95560,273,4,80,2056,51,0,0,8,0,2472,12,0.49,72601.0,5.3,93.2,0.4,0.4,12.7,1640,318372.1,0.3011,0.26163723916532905,0.8497652582159625,0.0,0.060995184590690206,0.08653220559531555,,,,
93701,39,13,365,5648,101,0,0,17,0,6183,30,0.49,25905.0,75.8,10.4,6.1,6.0,5.9,10123,208952.28,0.4533,0.871316572046499,0.31894251758428327,0.674508852777104,0.22303325223033252,0.3919533412415975,60.02861058725,6.66897951025231,1581.116435,Fresno 
90201,329,134,2224,56086,1301,3,22,155,0,60254,292,0.49,49554.0,93.9,3.7,0.5,1.4,6.9,96605,606394.72,0.4118,0.771082316433933,0.6451122256022362,0.29972046370138944,0.07661341049188578,0.256912094210828,61.07282553149295,7.767589938149619,1247.7609598073923,Los Angeles
90262,303,97,1710,41059,873,4,11,113,0,44170,214,0.48,61941.0,88.3,2.4,0.8,7.7,8.1,67210,596817.04,0.4066,0.5145747371223213,0.6314764316322555,0.3587845734320218,0.07154265939038999,0.16495580710187627,57.76093504166158,7.570417949932682,2264.796831961999,Los Angeles
