ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County,Num_Stations,Total_Ports,L2_Ports,DC_Fast_Ports,HomeownerShare,ChargersPer1000EV,Diesel_share,Gasoline_share,Gasoline_Hybrid_share,PHEV_share,Electric_share,PortsPer10kPeople
94563,300,1230,455,12777,1223,7,0,529,0,16521,1766,10.69,250001.0,6.0,70.4,14.7,0.6,87.0,19454,1961092.78,0.4747,0.059645723775256,0.9661396574440052,0.0312252964426877,0.0275394409078328,0.0206658420944135,4.58277825804513,3.5194414241089387,925.83145125428,Contra Costa,0.0,0.0,0.0,0.0,0.940354276224744,0.0,0.018158707100054475,0.7733793353913201,0.07402699594455542,0.03201985351976273,0.07445069911022335,0.0
92617,18,270,70,3725,416,39,2,193,0,4733,502,10.61,57372.0,22.8,32.1,30.2,5.1,83.4,17960,773693.86,0.5822,0.7214076246334311,0.3023463687150838,0.6976536312849162,0.2001466275659824,0.3286219081272085,23.3587996487493,6.33049429367174,1214.10835,Orange ,86.0,148.0,148.0,0.0,0.2785923753665689,171.31474103585657,0.0038030847242763576,0.787027255440524,0.08789351362772026,0.040777519543629834,0.05704627086414536,82.40534521158129
95138,126,1158,289,12032,916,17,5,410,0,14953,1585,10.6,172434.0,24.0,20.3,47.6,4.2,53.4,19827,1646818.83,0.4368,0.134775669444937,0.7857390700902152,0.0980222068008327,0.0280191523319737,0.0589007880379874,13.0384794131661,4.367138708369526,1515.4852614169731,Santa Clara,3.0,6.0,6.0,0.0,0.865224330555063,1.8927444794952681,0.008426402728549455,0.8046545843643416,0.06125861031231191,0.0274192469738514,0.07744265364809737,3.026176426085641
94957,54,152,46,1510,97,0,0,49,0,1908,201,10.54,250001.0,4.0,86.2,5.8,1.6,83.2,1949,3802986.55,0.4901,0.1713859910581222,0.9621409921671018,0.0378590078328981,0.0312965722801788,0.0236018471010774,,,,,0.0,0.0,0.0,0.0,0.8286140089418779,0.0,0.02830188679245283,0.7914046121593291,0.05083857442348008,0.025681341719077568,0.07966457023060797,0.0
92603,133,1115,197,12133,939,27,6,432,0,14982,1574,10.51,175012.0,9.6,47.5,37.0,0.6,76.8,19128,1731696.47,0.4399,0.4079371757116813,0.8313192973713717,0.166189111747851,0.0403870424905342,0.063049853372434,5.551781940248844,3.381859344918142,562.7551925472325,Orange ,49.0,85.0,85.0,0.0,0.5920628242883187,31.13087674714104,0.008877319450006674,0.8098384728340675,0.06267521025230276,0.02883460152182619,0.07442264050193566,44.43747386030949
94158,22,268,29,2626,293,1,2,76,0,3317,345,10.4,161391.0,15.2,32.4,40.6,4.1,68.6,10658,1265065.01,0.503,0.6840687797804019,0.0221026330962906,0.9778973669037094,0.3737310959187901,0.106526275848985,21.3587293148749,6.55759510042725,1644.995655,San Francisco,49.0,106.0,106.0,0.0,0.3159312202195981,142.02898550724638,0.006632499246306904,0.7916792282182695,0.08833283087126922,0.02291227012360567,0.08079589990955682,99.45580784387315
94618,138,752,114,8482,1277,4,2,406,0,11175,1162,10.4,172454.0,9.2,66.6,12.8,3.7,84.1,17324,1657147.26,0.4538,0.3598326359832636,0.68284625158831,0.31715374841169,0.092455122148738,0.0572998889083786,7.576085724015479,4.12048531367667,816.4034172471385,Alameda ,0.0,0.0,0.0,0.0,0.6401673640167365,0.0,0.012348993288590604,0.7590156599552572,0.11427293064876957,0.03633109619686801,0.06729306487695749,0.0
95014,314,3199,538,33142,3749,66,2,1041,0,42051,4306,10.24,198602.0,3.1,22.7,69.1,1.1,81.0,62185,2558524.15,0.4474,0.4049246974036773,0.6859522148587374,0.3119986048133938,0.0428254642890141,0.0496529631607047,9.564847074245186,4.482359428414408,1237.4986155393017,Santa Clara,89.0,262.0,214.0,48.0,0.5950753025963227,20.668834184858337,0.007467123255095003,0.7881382131221611,0.08915364676226487,0.024755653848897767,0.076074290742194,42.13234702902629
95135,123,1144,256,12967,1269,10,3,489,0,16261,1643,10.1,178977.0,9.7,26.2,57.7,2.2,65.9,22010,1553671.65,0.4326,0.144686969023657,0.9070390206579954,0.0929609793420045,0.0352895046399163,0.0244057918222384,5.467225760434829,1.9585452501585985,571.4986860304529,Santa Clara,1.0,2.0,2.0,0.0,0.855313030976343,0.6086427267194157,0.007564110448311912,0.7974294323842323,0.07803948096673022,0.030071951294508334,0.07035237685259209,0.9086778736937755
95032,362,1566,474,17576,1324,27,2,622,0,21953,2215,10.09,163082.0,9.2,66.4,18.2,0.9,72.4,27149,2323508.46,0.4996,0.3320681265206812,0.7031976203755345,0.290574456218628,0.0343552311435523,0.0339865392481314,7.140926542038689,4.087224346791476,1113.7720595043515,Santa Clara,3.0,27.0,7.0,20.0,0.6679318734793188,1.3544018058690745,0.016489773607251856,0.8006195053067918,0.06031066369061176,0.028333257413565346,0.071334214002642,9.945117683892594
94043,191,1738,525,17730,1730,21,2,505,0,22442,2264,10.09,159898.0,16.7,40.1,33.7,4.3,69.5,33052,1471024.62,0.4445,0.5439720008935885,0.4605575527368921,0.4849080919758529,0.0660510834760592,0.0397758255074219,15.051985405549686,5.579721928000352,1726.5670621644906,Santa Clara,9.0,27.0,14.0,12.0,0.45602799910641145,3.9752650176678443,0.008510827911950807,0.7900365386329204,0.07708760360039212,0.022502450761964176,0.07744407806790839,8.168945903424905
94025,348,2357,768,23943,2380,11,1,704,0,30512,3072,10.07,183750.0,17.8,56.2,16.1,2.7,71.5,41826,2485795.47,0.5049,0.390986769570011,0.6558987029030265,0.3400247066090179,0.0532662624035281,0.0570107858243451,12.122741437264356,4.840530045655073,1244.4898484679686,San Mateo,221.0,449.0,420.0,29.0,0.609013230429989,71.94010416666667,0.01140534871525957,0.7847076560041951,0.07800209753539591,0.023072889355007866,0.07724829575249083,107.34949552909673
94920,212,779,141,8237,700,8,1,253,0,10331,1040,10.07,203717.0,6.1,81.5,7.2,0.2,79.2,12803,3100980.96,0.5241,0.2875621890547263,0.7379010331702012,0.2620989668297988,0.0077611940298507,0.0210583998747455,5.469690063636293,3.728551704222813,930.3515486529536,Marin ,12.0,22.0,22.0,0.0,0.7124378109452737,11.538461538461538,0.020520762752879684,0.7973090697899525,0.0677572355047914,0.024489400832446037,0.07540412351176072,17.183472623603844
94611,331,1841,370,21526,2897,15,8,914,0,27902,2770,9.93,147080.0,5.4,61.9,16.5,6.7,75.4,40292,1485463.06,0.4998,0.4086562942008486,0.5798969072164949,0.4195661512027491,0.1108910891089108,0.0563633189515425,8.444653928453306,3.872727824363798,619.1283821106159,Alameda ,3.0,6.0,6.0,0.0,0.5913437057991514,1.0830324909747293,0.011862948892552506,0.7714859149881729,0.1038276826033976,0.03275750842233532,0.06598093326643252,1.4891293557033656
94705,132,604,108,6912,1081,2,2,300,0,9141,906,9.91,143533.0,7.2,74.3,9.6,2.9,78.9,14150,1948639.36,0.5018,0.4298440979955457,0.567554784802144,0.4324452151978559,0.0896008223402432,0.0864895825875277,7.887384932984911,3.7619118189453,614.3479531190535,Alameda ,7.0,11.0,11.0,0.0,0.5701559020044543,7.72626931567329,0.01444043321299639,0.75615359369872,0.11825839623673559,0.032819166393173616,0.06607592167158954,7.773851590106007
91108,81,722,154,8370,638,18,2,274,0,10259,1014,9.88,170223.0,6.9,24.2,66.1,0.3,80.6,12755,2301228.27,0.4533,0.1619945422971967,0.9754880694143166,0.0245119305856832,0.0062019350037211,0.0609172873382987,8.36656584261797,5.443882213456142,576.2550832578142,Los Angeles,0.0,0.0,0.0,0.0,0.8380054577028033,0.0,0.007895506384637879,0.8158689930792475,0.06218929720245638,0.02670825616531826,0.07037722974948825,0.0
94065,71,674,143,7455,656,9,0,213,0,9221,896,9.72,181975.0,5.7,40.4,44.6,0.3,80.1,11772,1649190.6,0.4375,0.3734939759036144,0.6659183673469388,0.3340816326530612,0.0376241809342633,0.0451070336391437,9.450865733887753,3.5519103003799373,805.5292420097664,San Mateo,43.0,83.0,83.0,0.0,0.6265060240963856,47.99107142857143,0.007699815638217113,0.8084806420127969,0.0711419585728229,0.02309944691465134,0.07309402450927231,70.50628610261637
92067,237,797,236,8657,443,6,0,227,0,10603,1030,9.71,216781.0,16.0,72.6,6.4,0.0,71.6,9060,3986838.09,0.4942,0.1079906385824139,0.9843789367598892,0.0095742000503905,0.0046807087930458,0.08178397521027,6.40492932954169,4.46778608290432,389.5052104,San Diego,1.0,2.0,2.0,0.0,0.8920093614175861,0.970873786407767,0.02235216448175045,0.8164670376308591,0.041780628124115815,0.021409035178723,0.07516740545128738,2.207505518763797
92602,159,1457,334,17075,1242,39,3,526,0,20835,2022,9.71,123455.0,20.4,30.9,43.5,0.3,65.7,27425,1527208.32,0.4537,0.5589041095890411,0.6254944620253164,0.3707476265822785,0.0095342465753424,0.0915194215943044,13.318997715324569,5.0888382006592,1341.244583445207,Orange ,16.0,22.0,20.0,2.0,0.44109589041095887,7.91295746785361,0.007631389488840893,0.8195344372450204,0.059611231101511876,0.025245980321574275,0.0699304055675546,8.021877848678214
94304,26,141,38,1700,248,2,1,73,0,2229,216,9.69,152772.0,12.2,61.4,20.0,1.6,81.1,4295,2977539.91,0.5241,0.7960908610670893,0.1678733031674208,0.8321266968325792,0.0966719492868462,0.0745280706055405,6.218128876896354,5.444036683364985,1006.5969006631636,Santa Clara,31.0,76.0,50.0,26.0,0.20390913893291074,143.5185185185185,0.011664423508299685,0.762673844773441,0.11126065500224316,0.03275011215791835,0.063257065948856,176.9499417927823
95391,183,1104,354,12010,1144,9,0,331,0,15135,1444,9.54,154155.0,14.3,28.8,43.5,6.3,45.3,23235,944074.28,0.2857,0.2936653852582316,0.929156626506024,0.0163855421686747,0.0080227310713688,0.0315018953422508,,,,,1.0,12.0,12.0,0.0,0.7063346147417684,0.6925207756232687,0.012091179385530228,0.7935249421869838,0.07558638916418897,0.021869838123554676,0.07294350842418236,5.164622336991608
92694,350,1669,598,20450,1178,29,9,669,0,24952,2367,9.49,165290.0,11.0,67.0,13.0,1.1,65.5,34879,1127442.37,0.4185,0.2559334041799504,0.8162911611785095,0.1823223570190641,0.0204569606801275,0.0255292295335895,5.022711718108488,2.47739622051364,810.1571340217222,Orange ,6.0,10.0,10.0,0.0,0.7440665958200496,2.5348542458808616,0.014026931708881052,0.8195735812760501,0.047210644437319656,0.02681147803783264,0.06688842577749278,2.867054674732647
92625,194,740,207,8844,425,4,1,248,0,10663,992,9.3,167925.0,8.2,80.3,7.4,0.1,71.7,13102,3360027.43,0.5374,0.3805460750853242,0.7826214589754881,0.2173785410245119,0.0419795221843003,0.0613384321223709,5.314211319028275,4.91261843761343,1135.017501953998,Orange ,3.0,9.0,9.0,0.0,0.6194539249146758,3.0241935483870965,0.018193754102972897,0.829410109725218,0.03985745099878083,0.02325799493575917,0.06939885585670075,6.86918027782018
92823,53,282,94,3607,249,7,4,122,0,4418,411,9.3,143971.0,16.1,31.0,48.4,0.0,60.9,5626,1099247.26,0.3738,0.1645856980703745,0.8542105263157894,0.1005263157894736,0.0,0.0721649484536082,18.9492873684793,6.99057763801799,1988.314337,Orange ,1.0,2.0,2.0,0.0,0.8354143019296255,2.4330900243309004,0.01199637845178814,0.8164327750113174,0.056360344047080124,0.02761430511543685,0.06382978723404255,3.5549235691432632
94114,194,1065,152,13175,1662,9,2,481,0,16740,1555,9.29,169459.0,9.1,66.8,13.6,2.7,79.2,34474,1672050.31,0.4767,0.5611237661351557,0.2831299507600086,0.7142474844786983,0.2629519303778985,0.0575508186233169,4.876989322855237,3.019627161992205,484.45170124729367,San Francisco,0.0,0.0,0.0,0.0,0.4388762338648443,0.0,0.01158900836320191,0.7870370370370371,0.0992831541218638,0.02873357228195938,0.06362007168458782,0.0
94568,432,3225,1079,37811,2876,53,5,990,0,46471,4268,9.18,171168.0,9.6,28.8,52.3,3.6,67.6,69818,1230336.89,0.3849,0.3560097620500305,0.7006010676306166,0.2984321802362238,0.0266713152619192,0.0365237455458846,13.370793823206576,4.09794604715229,1575.2792443131304,Alameda ,25.0,68.0,42.0,26.0,0.6439902379499696,5.857544517338332,0.009296120160960599,0.8136472208474103,0.06188805921972843,0.02130360870220137,0.06939811925717114,9.739608696897648
94062,539,1575,593,18321,1536,9,3,529,0,23105,2113,9.15,203000.0,13.3,71.6,7.9,1.5,66.2,26847,2409848.54,0.5017,0.2706868018204386,0.8510986892829607,0.1489013107170393,0.0269962763756723,0.0542380489264606,6.691332513801788,3.2875602029666178,759.8706873549254,San Mateo,6.0,23.0,21.0,2.0,0.7293131981795614,2.839564600094652,0.02332828392122917,0.7929452499458992,0.06647911707422635,0.022895477169443842,0.06816706340618914,8.56706522144001
92091,27,124,40,1422,75,0,0,33,0,1721,157,9.12,151458.0,6.0,64.5,17.7,0.0,69.5,1331,2984880.78,0.5497,0.1346469622331691,0.9136125654450262,0.0863874345549738,0.0656814449917898,0.0781367392937641,,,,,0.0,0.0,0.0,0.0,0.8653530377668309,0.0,0.01568855316676351,0.8262638001162115,0.04357931435212086,0.01917489831493318,0.07205113306217316,0.0
92130,507,3068,642,36528,2958,45,2,948,0,44698,4061,9.09,166789.0,8.1,51.6,33.1,0.6,79.4,57197,1777635.25,0.4361,0.3564850717332299,0.6708338995334511,0.3267201159577841,0.0197266382318728,0.0461366259750253,6.475093528117568,3.80169540515816,1123.7248555821743,San Diego,17.0,47.0,47.0,0.0,0.64351492826677,4.186161044077814,0.011342789386549734,0.8172177726072755,0.06617745760436708,0.021209002639939148,0.06863841782630095,8.217214189555396
92620,290,2546,462,34356,2707,88,11,1056,0,41516,3690,8.89,131521.0,9.3,30.2,54.1,1.1,69.2,60344,1334307.58,0.4352,0.4403535305794498,0.6782950877658399,0.2956183401865853,0.0250023631723225,0.0798519477501701,17.402190155814086,5.398027029152069,1482.9898145112757,Orange ,9.0,19.0,12.0,7.0,0.5596464694205502,2.4390243902439024,0.006985258695442721,0.8275363715194142,0.06520377685711533,0.025435976490991424,0.06132575392619713,3.1486146095717884
90290,162,283,112,3948,547,7,1,175,0,5235,465,8.88,135262.0,9.7,78.4,4.6,1.7,67.3,5114,1491091.05,0.4387,0.2985521717423864,0.9184177997527811,0.0140090646889163,0.0139790314528207,0.0508408290965975,9.04457443120756,4.84340420119033,656.0107537999999,Los Angeles,1.0,2.0,2.0,0.0,0.7014478282576135,2.150537634408602,0.030945558739255013,0.7541547277936963,0.10448901623686724,0.033428844317096466,0.05405921680993314,3.9108330074305826
90274,323,1382,457,18539,1343,27,19,604,0,22694,2013,8.87,186144.0,6.5,62.2,23.3,2.9,76.7,24890,2393416.0,0.508,0.1092390091497433,0.9271107511642032,0.0728892488357967,0.0214237893327382,0.0336114133720227,6.699583655420468,4.494838059792687,886.4868100788198,Los Angeles,7.0,15.0,10.0,5.0,0.8907609908502567,3.4773969200198707,0.01423283687318234,0.8169119591081343,0.05917863752533709,0.02661496430774654,0.06089715343262536,6.026516673362796
91302,279,1384,391,17652,1174,19,1,491,0,21391,1894,8.85,146521.0,7.5,74.6,8.7,2.6,65.9,26241,1867588.21,0.5524,0.3015059932383977,0.7301711491442543,0.2548655256723716,0.0176211453744493,0.0962448481147916,14.209495923793352,5.134798006931804,1993.6901157004947,Los Angeles,6.0,10.0,7.0,3.0,0.6984940067616023,3.1678986272439285,0.01304286849609649,0.825206862699266,0.054882894675330744,0.022953578607825723,0.06470010752185498,3.810830379939789
90265,371,800,266,9947,808,5,0,300,0,12497,1105,8.84,175607.0,12.4,72.7,5.2,1.0,69.1,16868,3332357.0,0.5329,0.2077982361132601,0.7536012130401819,0.1608361312682768,0.0185672288410954,0.0803200396948458,8.265783674050587,4.487784819803463,1047.3269226219725,Los Angeles,11.0,37.0,21.0,16.0,0.7922017638867399,9.95475113122172,0.029687124909978393,0.7959510282467792,0.0646555173241578,0.024005761382731857,0.06401536368728494,21.935024899217456
91011,218,1084,350,13796,1279,32,1,398,0,17158,1514,8.82,187297.0,9.0,54.3,30.0,1.2,73.5,20621,1995786.37,0.4676,0.1025283077400341,0.9763802347485872,0.0236197652514128,0.0155110904296572,0.0319386467333268,8.392721387498726,5.804732041459384,700.6528439673602,Los Angeles,0.0,0.0,0.0,0.0,0.8974716922599659,0.0,0.01270544352488635,0.8040564168317986,0.07454248746940202,0.02319617671057233,0.06317752651824222,0.0
94904,161,624,147,7873,777,2,0,238,0,9822,864,8.8,143338.0,10.4,77.9,6.8,0.7,71.4,13391,2124747.88,0.5616,0.3588516746411483,0.6103190767141887,0.345213849287169,0.0637958532695374,0.0571085061617072,6.6644690755797775,3.652950611070032,1373.9053841857378,Marin ,3.0,18.0,4.0,14.0,0.6411483253588517,3.472222222222222,0.016391773569537773,0.8015679087762166,0.07910812461820403,0.024231317450621053,0.06353084911423336,13.441863938466133
90068,147,950,218,12548,1376,9,1,400,0,15649,1359,8.68,90733.0,11.9,71.3,6.1,5.7,63.4,21127,1663477.53,0.5599,0.5271512838306731,0.4920557829737043,0.5053770901269687,0.068442054129077,0.096636462830305,19.39196576749225,6.168611905129889,2385.712543996828,Los Angeles,15.0,43.0,42.0,1.0,0.4728487161693269,11.037527593818986,0.009393571474215604,0.8018403731867851,0.08792894114639913,0.025560738705348585,0.06070675442520289,20.353102664836467
94941,483,1462,314,19142,2037,11,2,612,0,24063,2085,8.67,183882.0,6.4,80.9,5.5,1.2,76.9,32711,1939547.91,0.4878,0.334509583767744,0.7888986013986014,0.2094988344988345,0.0313577672628117,0.0502798478617149,4.00461665480877,3.3516658830582053,1107.3864707378232,Marin ,4.0,11.0,5.0,6.0,0.665490416232256,1.9184652278177459,0.020072310185762374,0.7954951585421601,0.08465278643560653,0.025433237750903878,0.060757179071603704,3.362783161627587
92014,247,750,236,9946,801,6,1,307,0,12294,1063,8.65,178080.0,6.8,81.5,4.6,1.7,81.8,12823,2432101.03,0.4594,0.3057593543653705,0.7385079125847777,0.2586284853051997,0.0088041085840058,0.0228071545731469,6.886111330539436,4.2265556529927055,1366.419519820254,San Diego,8.0,14.0,13.0,1.0,0.6942406456346295,7.525870178739417,0.020091101350252157,0.8090125264356597,0.06515373352855051,0.0249715308280462,0.061005368472425575,10.917881930905406
92651,438,1311,414,17832,1149,13,3,541,0,21701,1865,8.59,138734.0,8.1,82.0,3.0,0.5,68.2,24042,2779699.88,0.5277,0.3344569970845481,0.7669209431345354,0.2174757281553398,0.0371720116618075,0.0548322483725588,9.871994297925523,5.11075793744662,1323.55371585314,Orange ,9.0,26.0,26.0,0.0,0.6655430029154519,4.82573726541555,0.020183401686558224,0.821713285102069,0.052946868807889035,0.024929726740703193,0.06041196258236948,10.814408119124863
91105,96,620,194,8576,783,11,4,275,0,10559,906,8.58,143892.0,16.3,55.4,17.1,3.6,71.1,12888,1502869.91,0.5136,0.4266886326194398,0.5674554394591272,0.4314689612784265,0.043382756727073,0.0761662964138368,16.52404231442989,6.223841534902051,1194.2163484003745,Los Angeles,15.0,116.0,66.0,50.0,0.5733113673805602,16.55629139072848,0.009091770053982385,0.8121981248224264,0.07415474950279383,0.026044132967137038,0.05871768159863623,90.00620732464307
94040,201,1501,347,19140,1849,32,2,485,0,23557,2018,8.57,153275.0,16.1,41.0,36.1,1.2,73.7,35800,2382753.31,0.495,0.6201669449081803,0.3532688540646425,0.633692458374143,0.0751252086811352,0.0695830639039613,16.530361645067316,4.83761768114506,1277.6826561112198,Santa Clara,14.0,59.0,51.0,8.0,0.37983305509181975,6.937561942517344,0.008532495648851722,0.8124973468608057,0.0784904699240141,0.02058836014772679,0.06371779089018126,16.480446927374302
94506,303,1302,438,16959,1130,21,2,425,0,20580,1748,8.49,223362.0,6.4,56.0,28.6,3.4,73.5,27375,1949979.28,0.4588,0.0977816067197932,0.9519426308466232,0.0480573691533768,0.0217531768253284,0.0584225186922738,2.6050837867969583,2.0312979742825594,872.7689811548508,Contra Costa,0.0,0.0,0.0,0.0,0.9022183932802068,0.0,0.014723032069970846,0.8240524781341108,0.05490767735665695,0.0206511175898931,0.06326530612244897,0.0
94131,163,959,202,13082,1677,13,2,429,0,16527,1401,8.48,181329.0,11.8,54.9,21.4,4.1,78.6,29437,1483157.03,0.452,0.4591820745847697,0.5269848187695213,0.4701096825742718,0.0984801002820432,0.0528181129997935,5.457405960378188,3.020035238921724,540.6197931737244,San Francisco,0.0,0.0,0.0,0.0,0.5408179254152303,0.0,0.009862648998608338,0.7915532159496581,0.10147032129243057,0.025957524051552005,0.05802626005929691,0.0
92127,362,2296,703,29022,2292,14,2,668,0,35359,2978,8.42,156464.0,7.7,49.8,31.5,1.3,73.6,50852,1390256.91,0.4446,0.3220818404676598,0.7122377407247893,0.2862240817079923,0.0371487837073354,0.0334707205861856,12.540955404142965,4.914184833430712,1089.6071990662492,San Diego,5.0,26.0,10.0,16.0,0.6779181595323402,1.6789791806581598,0.010237846092932492,0.8207811306880851,0.06482083769337368,0.018891936989168245,0.06493396306456631,5.112876583025249
94129,22,102,73,1384,189,3,0,48,0,1821,153,8.4,218717.0,20.3,57.3,7.5,1.8,85.4,4199,1903805.12,0.3609,1.0,0.2448830409356725,0.7419590643274854,0.0425373134328358,0.0335794236723029,3.39674046019409,6.42509212824321,1926.605052,San Francisco,3.0,12.0,6.0,6.0,0.0,19.607843137254903,0.012081274025260845,0.7600219659527732,0.10378912685337727,0.026359143327841845,0.05601317957166392,28.57823291259824
95113,12,97,60,1272,106,0,0,36,0,1583,133,8.4,124625.0,20.8,30.6,39.9,5.9,68.1,2216,756448.31,0.4936,0.835423197492163,0.0,1.0,0.2656739811912226,0.1723826714801444,,,,,58.0,125.0,125.0,0.0,0.16457680250783702,436.09022556390977,0.007580543272267846,0.8035375868603917,0.06696146557169931,0.022741629816803537,0.06127605811749842,564.0794223826714
94555,135,1498,355,20657,1659,24,2,554,0,24884,2076,8.34,177333.0,5.8,13.7,74.0,1.5,65.3,38522,1352919.91,0.3753,0.3151561699948796,0.8740150949655802,0.1105581819689806,0.023126813449394,0.0317786150448226,12.81949673343324,3.4161490714400427,2777.0457212854462,Alameda ,0.0,0.0,0.0,0.0,0.6848438300051204,0.0,0.005425172801800353,0.8301318116058511,0.06666934576434656,0.02226330171998071,0.06019932486738466,0.0
94087,290,2310,576,31746,3006,53,4,874,0,38859,3237,8.33,178128.0,8.2,33.6,51.4,1.2,73.7,59771,2338870.09,0.4561,0.4385692068429238,0.6498836668217776,0.3486272684969753,0.0479685069984447,0.0412851785533295,9.228167113154708,4.144877128918793,1234.273362199942,Santa Clara,7.0,54.0,38.0,16.0,0.5614307931570762,2.162496138399753,0.0074628786124192594,0.8169536014822821,0.07735659692735274,0.022491572093980804,0.059445688257546515,9.03448160479162
94549,497,1330,515,18623,1654,5,4,587,0,23215,1922,8.28,190250.0,7.6,74.9,10.2,0.4,73.5,28545,1909387.5,0.4745,0.260783537791848,0.8237059264816204,0.1714178544636159,0.0290858725761772,0.0455537562486798,5.222489897714328,3.62532175365996,970.1473271554212,Contra Costa,5.0,10.0,10.0,0.0,0.7392164622081521,2.6014568158168574,0.021408572043937108,0.8021968554813698,0.07124703855265992,0.025285375834589705,0.057290544906310574,3.5032404974601508
94070,391,1590,755,20837,1817,7,1,538,0,25936,2135,8.23,205912.0,9.3,63.4,18.1,0.7,68.0,31477,2156217.7,0.4569,0.2909310136939109,0.7341803481560927,0.2658196518439072,0.0310050813883386,0.0281784528976257,6.0067487741571375,3.216189177238452,975.2090414644712,San Mateo,8.0,33.0,12.0,21.0,0.709068986306089,3.747072599531616,0.01507557063541024,0.8034006785934609,0.07005706354102406,0.020743368291178284,0.06130475015422579,10.48384534739651
95033,353,476,240,6656,584,10,0,215,0,8534,701,8.21,161971.0,5.4,82.7,5.9,0.0,67.1,9767,1381887.42,0.4347,0.1862509992006394,0.975825753949258,0.0136428913355672,0.0082600586197708,0.0262480699948533,4.233515916242869,3.847316602061844,1400.842852235309,Santa Clara,1.0,4.0,4.0,0.0,0.8137490007993606,1.4265335235378032,0.04136395594094212,0.7799390672603703,0.06843215373798922,0.025193344269978907,0.055776892430278883,4.095423364390294
91604,153,1178,326,17672,1751,17,3,582,0,21682,1777,8.2,124271.0,11.3,70.7,7.7,3.7,66.5,32680,1593906.64,0.5161,0.5331010452961672,0.4570985860933566,0.5419329846988186,0.0572125435540069,0.0633376567228707,18.69573680230512,6.1646198390578695,1980.9483668875785,Los Angeles,12.0,159.0,159.0,0.0,0.4668989547038328,6.752954417557682,0.007056544599206715,0.815053961811641,0.08075823263536575,0.026842542200903974,0.05433078129323863,48.653610771113826
90024,107,994,179,14454,1281,21,0,413,0,17449,1428,8.18,67422.0,13.7,49.6,25.8,3.7,72.9,50611,1312969.89,0.6446,0.6681948774374962,0.143330858698342,0.8521653056174214,0.1578947368421052,0.2801961287379914,15.137127537865307,5.451382523413768,1636.0507621730098,Los Angeles,14.0,56.0,56.0,0.0,0.33180512256250383,9.803921568627452,0.0061321565705771105,0.8283569258983323,0.0734139492234512,0.023668978164937817,0.05696601524442661,11.064788287131256
94107,174,904,418,12204,1301,13,2,330,0,15346,1247,8.13,164289.0,11.0,50.3,27.7,4.1,76.1,28607,994409.78,0.4651,0.6248596294216732,0.1438865780069131,0.8561134219930869,0.2730909601347557,0.0778267772093843,22.326089070694707,6.507259260680949,2078.851305823693,San Francisco,15.0,37.0,33.0,4.0,0.37514037057832683,12.028869286287089,0.011338459533428907,0.7952560927929102,0.084777792258569,0.021503974977192752,0.058907858725400754,12.93389729786416
94041,85,590,206,8344,826,11,2,234,0,10298,835,8.11,160328.0,25.0,43.2,23.8,3.1,74.6,14862,2009119.3,0.4621,0.6976228209191759,0.4064470918009811,0.5564120532585844,0.0583201267828843,0.0562723772208336,13.810014521210231,5.254223995651039,1538.456916403733,Santa Clara,0.0,0.0,0.0,0.0,0.30237717908082407,0.0,0.00825402990872014,0.810254418333657,0.0802097494659157,0.022722858807535443,0.05729267818993979,0.0
90254,146,772,290,12236,832,10,9,407,0,14702,1189,8.09,144388.0,12.4,71.8,7.5,0.5,77.9,19787,2088823.34,0.4768,0.4919336768989469,0.5443996459828891,0.4294424230504474,0.0638583912166704,0.0451671640281219,8.447608548146098,5.244684557868532,1407.3860013593328,Los Angeles,3.0,30.0,8.0,22.0,0.5080663231010532,2.523128679562658,0.009930621684124608,0.832267718677731,0.05659094000816216,0.027683308393415863,0.052509862603727385,15.161469651791581
94010,440,2148,1038,28016,2429,14,5,643,0,34733,2805,8.08,172009.0,11.2,53.1,28.7,1.2,69.3,43644,3081573.42,0.523,0.3751539029795617,0.6495941465645364,0.3504058534354636,0.0315193302142329,0.0361604359572355,11.168692227316532,4.903438240446953,1056.444218911263,San Mateo,54.0,107.0,99.0,8.0,0.6248460970204384,19.251336898395724,0.012668067831745027,0.8066104281231106,0.06993349264388334,0.01851265367230012,0.0618432038695189,24.51654293831913
92782,145,1220,328,17871,1270,42,9,457,0,21342,1719,8.06,123909.0,17.7,34.9,42.1,1.1,67.2,30123,1084941.82,0.4578,0.3915180196578085,0.642756804214223,0.3557506584723441,0.0246632690207499,0.0793745642864256,23.976917513470827,6.891343216511708,1759.3284587158876,Orange ,5.0,13.0,2.0,11.0,0.6084819803421915,2.9086678301337985,0.006794114890825602,0.8373629463030644,0.059507075250679414,0.021413175897291727,0.05716427701246369,4.3156392125618295
